4,0,1
3,5,1
4,10,1
3,15,1
6,20,1
2,25,1
6,30,1
2,35,1
6,40,1
6,45,1
3,50,1
3,55,1
6,60,1
2,65,1
6,70,1
6,75,1
3,80,1
6,85,1
5,90,1
4,95,1
5,100,1
6,105,1
5,110,1
6,115,1
3,120,1
4,125,1
6,130,1
5,135,1
6,140,1
6,145,1
6,150,1
4,155,1
6,160,1
5,165,1
3,170,1
6,175,1
5,180,1
2,185,1
3,190,1
2,195,1
4,200,1
5,205,1
5,210,1
2,215,1
2,220,1
4,225,1
3,230,1
2,235,1
6,240,1
3,245,1
4,250,1
3,255,1
2,260,1
6,265,1
4,270,1
2,275,1
6,280,1
3,285,1
5,290,1
5,295,1
2,300,1
6,305,1
3,310,1
5,315,1
2,320,1
5,325,1
6,330,1
4,335,1
6,340,1
4,345,1
4,350,1
4,355,1
