5,0,1
5,5,1
5,10,1
5,15,1
5,20,1
5,25,1
5,30,1
5,35,1
5,40,1
5,45,1
5,50,1
5,55,1
5,60,1
5,65,1
5,70,1
5,75,1
5,80,1
5,85,1
5,90,1
5,95,1
5,100,1
5,105,1
5,110,1
5,115,1
5,120,1
5,125,1
5,130,1
5,135,1
5,140,1
5,145,1
5,150,1
5,155,1
5,160,1
5,165,1
5,170,1
5,175,1
5,180,1
5,185,1
5,190,1
5,195,1
5,200,1
5,205,1
5,210,1
5,215,1
5,220,1
5,225,1
5,230,1
5,235,1
5,240,1
5,245,1
5,250,1
5,255,1
5,260,1
5,265,1
5,270,1
5,275,1
5,280,1
5,285,1
5,290,1
5,295,1
5,300,1
5,305,1
5,310,1
5,315,1
5,320,1
5,325,1
5,330,1
5,335,1
5,340,1
5,345,1
5,350,1
5,355,1
5,0,2
5,5,2
5,10,2
5,15,2
5,20,2
5,25,2
5,30,2
5,35,2
5,40,2
5,45,2
5,50,2
5,55,2
5,60,2
5,65,2
5,70,2
5,75,2
5,80,2
5,85,2
5,90,2
5,95,2
5,100,2
5,105,2
5,110,2
5,115,2
5,120,2
5,125,2
5,130,2
5,135,2
5,140,2
5,145,2
5,150,2
5,155,2
5,160,2
5,165,2
5,170,2
5,175,2
5,180,2
5,185,2
5,190,2
5,195,2
5,200,2
5,205,2
5,210,2
5,215,2
5,220,2
5,225,2
5,230,2
5,235,2
5,240,2
5,245,2
5,250,2
5,255,2
5,260,2
5,265,2
5,270,2
5,275,2
5,280,2
5,285,2
5,290,2
5,295,2
5,300,2
5,305,2
5,310,2
5,315,2
5,320,2
5,325,2
5,330,2
5,335,2
5,340,2
5,345,2
5,350,2
5,355,2
5,0,3
5,5,3
5,10,3
5,15,3
5,20,3
5,25,3
5,30,3
5,35,3
5,40,3
5,45,3
5,50,3
5,55,3
5,60,3
5,65,3
5,70,3
5,75,3
5,80,3
5,85,3
5,90,3
5,95,3
5,100,3
5,105,3
5,110,3
5,115,3
5,120,3
5,125,3
5,130,3
5,135,3
5,140,3
5,145,3
5,150,3
5,155,3
5,160,3
5,165,3
5,170,3
5,175,3
5,180,3
5,185,3
5,190,3
5,195,3
5,200,3
5,205,3
5,210,3
5,215,3
5,220,3
5,225,3
5,230,3
5,235,3
5,240,3
5,245,3
5,250,3
5,255,3
5,260,3
5,265,3
5,270,3
5,275,3
5,280,3
5,285,3
5,290,3
5,295,3
5,300,3
5,305,3
5,310,3
5,315,3
5,320,3
5,325,3
5,330,3
5,335,3
5,340,3
5,345,3
5,350,3
5,355,3
5,0,4
5,5,4
5,10,4
5,15,4
5,20,4
5,25,4
5,30,4
5,35,4
5,40,4
5,45,4
5,50,4
5,55,4
5,60,4
5,65,4
5,70,4
5,75,4
5,80,4
5,85,4
5,90,4
5,95,4
5,100,4
5,105,4
5,110,4
5,115,4
5,120,4
5,125,4
5,130,4
5,135,4
5,140,4
5,145,4
5,150,4
5,155,4
5,160,4
5,165,4
5,170,4
5,175,4
5,180,4
5,185,4
5,190,4
5,195,4
5,200,4
5,205,4
5,210,4
5,215,4
5,220,4
5,225,4
5,230,4
5,235,4
5,240,4
5,245,4
5,250,4
5,255,4
5,260,4
5,265,4
5,270,4
5,275,4
5,280,4
5,285,4
5,290,4
5,295,4
5,300,4
5,305,4
5,310,4
5,315,4
5,320,4
5,325,4
5,330,4
5,335,4
5,340,4
5,345,4
5,350,4
5,355,4
5,0,5
5,5,5
5,10,5
5,15,5
5,20,5
5,25,5
5,30,5
5,35,5
5,40,5
5,45,5
5,50,5
5,55,5
5,60,5
5,65,5
5,70,5
5,75,5
5,80,5
5,85,5
5,90,5
5,95,5
5,100,5
5,105,5
5,110,5
5,115,5
5,120,5
5,125,5
5,130,5
5,135,5
5,140,5
5,145,5
5,150,5
5,155,5
5,160,5
5,165,5
5,170,5
5,175,5
5,180,5
5,185,5
5,190,5
5,195,5
5,200,5
5,205,5
5,210,5
5,215,5
5,220,5
5,225,5
5,230,5
5,235,5
5,240,5
5,245,5
5,250,5
5,255,5
5,260,5
5,265,5
5,270,5
5,275,5
5,280,5
5,285,5
5,290,5
5,295,5
5,300,5
5,305,5
5,310,5
5,315,5
5,320,5
5,325,5
5,330,5
5,335,5
5,340,5
5,345,5
5,350,5
5,355,5
